ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-08-19,FIN,GADM,FIN.2_1,Lapland,0.1064,0.14207999999999998,full_february,DAY_OF_WEEK
2020-08-20,FIN,GADM,FIN.2_1,Lapland,0.05318,0.15442999999999998,full_february,DAY_OF_WEEK
2020-08-21,FIN,GADM,FIN.2_1,Lapland,0.10828,0.13429000000000002,full_february,DAY_OF_WEEK
2020-08-22,FIN,GADM,FIN.2_1,Lapland,-0.08819,0.19097999999999998,full_february,DAY_OF_WEEK
2020-08-23,FIN,GADM,FIN.2_1,Lapland,0.06999,0.21113,full_february,DAY_OF_WEEK
2020-08-24,FIN,GADM,FIN.2_1,Lapland,0.08976,0.1499,full_february,DAY_OF_WEEK
2020-08-25,FIN,GADM,FIN.2_1,Lapland,0.12919,0.14128,full_february,DAY_OF_WEEK
2020-08-26,FIN,GADM,FIN.2_1,Lapland,0.05707,0.14129,full_february,DAY_OF_WEEK
2020-08-27,FIN,GADM,FIN.2_1,Lapland,0.08327999999999999,0.14102,full_february,DAY_OF_WEEK
2020-08-28,FIN,GADM,FIN.2_1,Lapland,0.06987,0.1308,full_february,DAY_OF_WEEK
2020-08-29,FIN,GADM,FIN.2_1,Lapland,-0.08401,0.17623,full_february,DAY_OF_WEEK
2020-08-30,FIN,GADM,FIN.2_1,Lapland,0.09012,0.19804000000000002,full_february,DAY_OF_WEEK
2020-08-31,FIN,GADM,FIN.2_1,Lapland,0.11754,0.14299,full_february,DAY_OF_WEEK
2020-09-01,FIN,GADM,FIN.2_1,Lapland,0.17336,0.13996,full_february,DAY_OF_WEEK
2020-09-02,FIN,GADM,FIN.2_1,Lapland,0.13442,0.13498,full_february,DAY_OF_WEEK
2020-09-03,FIN,GADM,FIN.2_1,Lapland,0.13482,0.13116,full_february,DAY_OF_WEEK
2020-09-04,FIN,GADM,FIN.2_1,Lapland,0.07372999999999999,0.12780999999999998,full_february,DAY_OF_WEEK
2020-09-05,FIN,GADM,FIN.2_1,Lapland,-0.096,0.18495,full_february,DAY_OF_WEEK
2020-09-06,FIN,GADM,FIN.2_1,Lapland,0.10052,0.19844,full_february,DAY_OF_WEEK
2020-09-07,FIN,GADM,FIN.2_1,Lapland,0.15156,0.12669,full_february,DAY_OF_WEEK
2020-09-08,FIN,GADM,FIN.2_1,Lapland,0.12930999999999998,0.13799,full_february,DAY_OF_WEEK
2020-09-09,FIN,GADM,FIN.2_1,Lapland,0.11309000000000001,0.1356,full_february,DAY_OF_WEEK
2020-09-10,FIN,GADM,FIN.2_1,Lapland,0.09393,0.12925999999999999,full_february,DAY_OF_WEEK
2020-09-11,FIN,GADM,FIN.2_1,Lapland,0.14845999999999998,0.10715999999999999,full_february,DAY_OF_WEEK
2020-09-12,FIN,GADM,FIN.2_1,Lapland,-0.00563,0.1684,full_february,DAY_OF_WEEK
2020-09-13,FIN,GADM,FIN.2_1,Lapland,0.22343000000000002,0.17198,full_february,DAY_OF_WEEK
2020-09-14,FIN,GADM,FIN.2_1,Lapland,0.17352,0.12618,full_february,DAY_OF_WEEK
2020-09-15,FIN,GADM,FIN.2_1,Lapland,0.23068000000000002,0.11427000000000001,full_february,DAY_OF_WEEK
2020-09-16,FIN,GADM,FIN.2_1,Lapland,0.08884,0.13497,full_february,DAY_OF_WEEK
2020-09-17,FIN,GADM,FIN.2_1,Lapland,0.16145,0.1145,full_february,DAY_OF_WEEK
2020-09-18,FIN,GADM,FIN.2_1,Lapland,0.14287,0.11886,full_february,DAY_OF_WEEK
2020-09-19,FIN,GADM,FIN.2_1,Lapland,0.06962,0.15861,full_february,DAY_OF_WEEK
2020-09-20,FIN,GADM,FIN.2_1,Lapland,0.18145999999999998,0.1948,full_february,DAY_OF_WEEK
2020-09-21,FIN,GADM,FIN.2_1,Lapland,0.05082,0.14485,full_february,DAY_OF_WEEK
2020-09-22,FIN,GADM,FIN.2_1,Lapland,0.12529,0.13129000000000002,full_february,DAY_OF_WEEK
2020-09-23,FIN,GADM,FIN.2_1,Lapland,0.06297,0.13451,full_february,DAY_OF_WEEK
2020-09-24,FIN,GADM,FIN.2_1,Lapland,0.06423,0.13201,full_february,DAY_OF_WEEK
2020-09-25,FIN,GADM,FIN.2_1,Lapland,0.08005,0.1335,full_february,DAY_OF_WEEK
2020-09-26,FIN,GADM,FIN.2_1,Lapland,-0.09063,0.19305,full_february,DAY_OF_WEEK
2020-09-27,FIN,GADM,FIN.2_1,Lapland,0.08177999999999999,0.20223,full_february,DAY_OF_WEEK
2020-09-28,FIN,GADM,FIN.2_1,Lapland,0.05387,0.15084,full_february,DAY_OF_WEEK
2020-09-29,FIN,GADM,FIN.2_1,Lapland,0.08611,0.14489000000000002,full_february,DAY_OF_WEEK
2020-09-30,FIN,GADM,FIN.2_1,Lapland,0.03623,0.13996,full_february,DAY_OF_WEEK
2020-10-01,FIN,GADM,FIN.2_1,Lapland,0.04716,0.14669000000000001,full_february,DAY_OF_WEEK
2020-10-02,FIN,GADM,FIN.2_1,Lapland,0.06075,0.12455,full_february,DAY_OF_WEEK
2020-10-03,FIN,GADM,FIN.2_1,Lapland,-0.11312,0.19018,full_february,DAY_OF_WEEK
2020-10-04,FIN,GADM,FIN.2_1,Lapland,0.027489999999999997,0.22753,full_february,DAY_OF_WEEK
2020-10-05,FIN,GADM,FIN.2_1,Lapland,0.00264,0.14355,full_february,DAY_OF_WEEK
2020-10-06,FIN,GADM,FIN.2_1,Lapland,0.03858,0.14525,full_february,DAY_OF_WEEK
2020-10-07,FIN,GADM,FIN.2_1,Lapland,0.01011,0.14422000000000001,full_february,DAY_OF_WEEK
2020-10-08,FIN,GADM,FIN.2_1,Lapland,-0.040889999999999996,0.14474,full_february,DAY_OF_WEEK
2020-10-09,FIN,GADM,FIN.2_1,Lapland,-0.02537,0.13724,full_february,DAY_OF_WEEK
2020-10-10,FIN,GADM,FIN.2_1,Lapland,-0.15622,0.20681999999999998,full_february,DAY_OF_WEEK
2020-10-11,FIN,GADM,FIN.2_1,Lapland,-0.00206,0.23129,full_february,DAY_OF_WEEK
2020-10-12,FIN,GADM,FIN.2_1,Lapland,0.008709999999999999,0.16409,full_february,DAY_OF_WEEK
2020-10-13,FIN,GADM,FIN.2_1,Lapland,0.02518,0.17056,full_february,DAY_OF_WEEK
2020-10-14,FIN,GADM,FIN.2_1,Lapland,0.00734,0.16139,full_february,DAY_OF_WEEK
2020-10-15,FIN,GADM,FIN.2_1,Lapland,0.02002,0.1583,full_february,DAY_OF_WEEK
2020-10-16,FIN,GADM,FIN.2_1,Lapland,0.028839999999999998,0.15395999999999999,full_february,DAY_OF_WEEK
2020-10-17,FIN,GADM,FIN.2_1,Lapland,-0.15499000000000002,0.21413000000000001,full_february,DAY_OF_WEEK
2020-10-18,FIN,GADM,FIN.2_1,Lapland,-0.0814,0.27111,full_february,DAY_OF_WEEK
2020-10-19,FIN,GADM,FIN.2_1,Lapland,-0.0070799999999999995,0.16978,full_february,DAY_OF_WEEK
2020-10-20,FIN,GADM,FIN.2_1,Lapland,0.01626,0.16682,full_february,DAY_OF_WEEK
2020-10-21,FIN,GADM,FIN.2_1,Lapland,-0.00675,0.16025999999999999,full_february,DAY_OF_WEEK
2020-10-22,FIN,GADM,FIN.2_1,Lapland,-0.07096000000000001,0.16897,full_february,DAY_OF_WEEK
2020-10-23,FIN,GADM,FIN.2_1,Lapland,-0.020419999999999997,0.15191,full_february,DAY_OF_WEEK
2020-10-24,FIN,GADM,FIN.2_1,Lapland,-0.17628,0.21479,full_february,DAY_OF_WEEK
2020-10-25,FIN,GADM,FIN.2_1,Lapland,-0.04149,0.25063,full_february,DAY_OF_WEEK
2020-10-26,FIN,GADM,FIN.2_1,Lapland,-0.049089999999999995,0.17085,full_february,DAY_OF_WEEK
2020-10-27,FIN,GADM,FIN.2_1,Lapland,-0.04547,0.17538,full_february,DAY_OF_WEEK
2020-10-28,FIN,GADM,FIN.2_1,Lapland,-0.0465,0.15667,full_february,DAY_OF_WEEK
2020-10-29,FIN,GADM,FIN.2_1,Lapland,-0.08912,0.16137,full_february,DAY_OF_WEEK
2020-10-30,FIN,GADM,FIN.2_1,Lapland,0.01052,0.14895,full_february,DAY_OF_WEEK
2020-10-31,FIN,GADM,FIN.2_1,Lapland,-0.17644,0.2223,full_february,DAY_OF_WEEK
2020-11-01,FIN,GADM,FIN.2_1,Lapland,-0.14148,0.26929000000000003,full_february,DAY_OF_WEEK
2020-11-02,FIN,GADM,FIN.2_1,Lapland,-0.10205,0.19724,full_february,DAY_OF_WEEK
2020-11-03,FIN,GADM,FIN.2_1,Lapland,-0.02121,0.16229000000000002,full_february,DAY_OF_WEEK
2020-11-04,FIN,GADM,FIN.2_1,Lapland,-0.05438,0.1657,full_february,DAY_OF_WEEK
2020-11-05,FIN,GADM,FIN.2_1,Lapland,-0.053320000000000006,0.17361,full_february,DAY_OF_WEEK
2020-11-06,FIN,GADM,FIN.2_1,Lapland,-0.03427,0.15085,full_february,DAY_OF_WEEK
2020-11-07,FIN,GADM,FIN.2_1,Lapland,-0.20162,0.22141999999999998,full_february,DAY_OF_WEEK
2020-11-08,FIN,GADM,FIN.2_1,Lapland,-0.07858,0.24183000000000002,full_february,DAY_OF_WEEK
2020-11-09,FIN,GADM,FIN.2_1,Lapland,-0.05931,0.17332,full_february,DAY_OF_WEEK
2020-11-10,FIN,GADM,FIN.2_1,Lapland,0.00595,0.17184000000000002,full_february,DAY_OF_WEEK
2020-11-11,FIN,GADM,FIN.2_1,Lapland,-0.07092999999999999,0.17557999999999999,full_february,DAY_OF_WEEK
2020-11-12,FIN,GADM,FIN.2_1,Lapland,-0.11994,0.18034,full_february,DAY_OF_WEEK
2020-11-13,FIN,GADM,FIN.2_1,Lapland,-0.060039999999999996,0.16343,full_february,DAY_OF_WEEK
2020-11-14,FIN,GADM,FIN.2_1,Lapland,-0.24261999999999997,0.23639000000000002,full_february,DAY_OF_WEEK
2020-11-15,FIN,GADM,FIN.2_1,Lapland,-0.16222999999999999,0.28059,full_february,DAY_OF_WEEK
2020-11-16,FIN,GADM,FIN.2_1,Lapland,-0.07249,0.18935,full_february,DAY_OF_WEEK
2020-11-17,FIN,GADM,FIN.2_1,Lapland,-0.08639,0.19580999999999998,full_february,DAY_OF_WEEK
2020-11-18,FIN,GADM,FIN.2_1,Lapland,-0.08671,0.16848,full_february,DAY_OF_WEEK
2020-11-19,FIN,GADM,FIN.2_1,Lapland,-0.10962999999999999,0.18097,full_february,DAY_OF_WEEK
2020-11-20,FIN,GADM,FIN.2_1,Lapland,-0.019780000000000002,0.1577,full_february,DAY_OF_WEEK
2020-11-21,FIN,GADM,FIN.2_1,Lapland,-0.2215,0.23460999999999999,full_february,DAY_OF_WEEK
2020-11-22,FIN,GADM,FIN.2_1,Lapland,-0.12124000000000001,0.27211,full_february,DAY_OF_WEEK
2020-11-23,FIN,GADM,FIN.2_1,Lapland,-0.02765,0.17767,full_february,DAY_OF_WEEK
2020-11-24,FIN,GADM,FIN.2_1,Lapland,-0.01856,0.17443,full_february,DAY_OF_WEEK
2020-11-25,FIN,GADM,FIN.2_1,Lapland,-0.0256,0.17078,full_february,DAY_OF_WEEK
2020-11-26,FIN,GADM,FIN.2_1,Lapland,-0.0429,0.1702,full_february,DAY_OF_WEEK
2020-11-27,FIN,GADM,FIN.2_1,Lapland,-0.00635,0.1583,full_february,DAY_OF_WEEK
2020-11-28,FIN,GADM,FIN.2_1,Lapland,-0.20731999999999998,0.22708000000000003,full_february,DAY_OF_WEEK
2020-11-29,FIN,GADM,FIN.2_1,Lapland,-0.10109,0.27079000000000003,full_february,DAY_OF_WEEK
2020-11-30,FIN,GADM,FIN.2_1,Lapland,-0.03447,0.18094000000000002,full_february,DAY_OF_WEEK
2020-12-01,FIN,GADM,FIN.2_1,Lapland,-0.00784,0.17549,full_february,DAY_OF_WEEK
2020-12-02,FIN,GADM,FIN.2_1,Lapland,-0.03848,0.17209000000000002,full_february,DAY_OF_WEEK
2020-12-03,FIN,GADM,FIN.2_1,Lapland,-0.06726,0.17345,full_february,DAY_OF_WEEK
2020-12-04,FIN,GADM,FIN.2_1,Lapland,-0.0303,0.15995,full_february,DAY_OF_WEEK
2020-12-05,FIN,GADM,FIN.2_1,Lapland,-0.22326,0.23398000000000002,full_february,DAY_OF_WEEK
2020-12-06,FIN,GADM,FIN.2_1,Lapland,-0.17115,0.28770999999999997,full_february,DAY_OF_WEEK
2020-12-07,FIN,GADM,FIN.2_1,Lapland,-0.06947,0.17808,full_february,DAY_OF_WEEK
2020-12-08,FIN,GADM,FIN.2_1,Lapland,-0.028739999999999998,0.1776,full_february,DAY_OF_WEEK
2020-12-09,FIN,GADM,FIN.2_1,Lapland,-0.05849,0.17178,full_february,DAY_OF_WEEK
2020-12-10,FIN,GADM,FIN.2_1,Lapland,-0.09168,0.1717,full_february,DAY_OF_WEEK
2020-12-11,FIN,GADM,FIN.2_1,Lapland,-0.03854,0.15950999999999999,full_february,DAY_OF_WEEK
2020-12-12,FIN,GADM,FIN.2_1,Lapland,-0.21161999999999997,0.2234,full_february,DAY_OF_WEEK
2020-12-13,FIN,GADM,FIN.2_1,Lapland,-0.10349000000000001,0.27569,full_february,DAY_OF_WEEK
2020-12-14,FIN,GADM,FIN.2_1,Lapland,-0.03372,0.18012999999999998,full_february,DAY_OF_WEEK
2020-12-15,FIN,GADM,FIN.2_1,Lapland,0.02712,0.17402,full_february,DAY_OF_WEEK
2020-12-16,FIN,GADM,FIN.2_1,Lapland,-0.02694,0.17113,full_february,DAY_OF_WEEK
2020-12-17,FIN,GADM,FIN.2_1,Lapland,-0.043989999999999994,0.172,full_february,DAY_OF_WEEK
2020-12-18,FIN,GADM,FIN.2_1,Lapland,-0.03522,0.16202,full_february,DAY_OF_WEEK
2020-12-19,FIN,GADM,FIN.2_1,Lapland,-0.19433,0.21573,full_february,DAY_OF_WEEK
2020-12-20,FIN,GADM,FIN.2_1,Lapland,-0.09773,0.26319000000000004,full_february,DAY_OF_WEEK
2020-12-21,FIN,GADM,FIN.2_1,Lapland,-0.03752,0.18188,full_february,DAY_OF_WEEK
2020-12-22,FIN,GADM,FIN.2_1,Lapland,0.01258,0.16228,full_february,DAY_OF_WEEK
2020-12-23,FIN,GADM,FIN.2_1,Lapland,0.01768,0.16892000000000001,full_february,DAY_OF_WEEK
2020-12-24,FIN,GADM,FIN.2_1,Lapland,-0.29065,0.23433,full_february,DAY_OF_WEEK
2020-12-25,FIN,GADM,FIN.2_1,Lapland,-0.37561,0.29178000000000004,full_february,DAY_OF_WEEK
2020-12-26,FIN,GADM,FIN.2_1,Lapland,-0.23772,0.28561,full_february,DAY_OF_WEEK
2020-12-27,FIN,GADM,FIN.2_1,Lapland,-0.04283,0.27971,full_february,DAY_OF_WEEK
2020-12-28,FIN,GADM,FIN.2_1,Lapland,-0.03211,0.19855,full_february,DAY_OF_WEEK
2020-12-29,FIN,GADM,FIN.2_1,Lapland,-0.03127,0.1882,full_february,DAY_OF_WEEK
2020-12-30,FIN,GADM,FIN.2_1,Lapland,-0.048960000000000004,0.17694000000000001,full_february,DAY_OF_WEEK
2020-12-31,FIN,GADM,FIN.2_1,Lapland,-0.09337999999999999,0.16212000000000001,full_february,DAY_OF_WEEK
2020-03-01,FIN,GADM,FIN.3_1,Oulu,0.04795,0.20886999999999997,full_february,DAY_OF_WEEK
2020-03-02,FIN,GADM,FIN.3_1,Oulu,0.05463,0.14757,full_february,DAY_OF_WEEK
2020-03-03,FIN,GADM,FIN.3_1,Oulu,0.05243,0.13951,full_february,DAY_OF_WEEK
2020-03-04,FIN,GADM,FIN.3_1,Oulu,0.04856,0.1404,full_february,DAY_OF_WEEK
2020-03-05,FIN,GADM,FIN.3_1,Oulu,0.00131,0.15265,full_february,DAY_OF_WEEK
2020-03-06,FIN,GADM,FIN.3_1,Oulu,-0.029110000000000004,0.1428,full_february,DAY_OF_WEEK
2020-03-07,FIN,GADM,FIN.3_1,Oulu,-0.01157,0.17182,full_february,DAY_OF_WEEK
2020-03-08,FIN,GADM,FIN.3_1,Oulu,0.01004,0.20542,full_february,DAY_OF_WEEK
2020-03-09,FIN,GADM,FIN.3_1,Oulu,0.01844,0.13963,full_february,DAY_OF_WEEK
2020-03-10,FIN,GADM,FIN.3_1,Oulu,0.047080000000000004,0.126,full_february,DAY_OF_WEEK
2020-03-11,FIN,GADM,FIN.3_1,Oulu,0.02485,0.12611,full_february,DAY_OF_WEEK
2020-03-12,FIN,GADM,FIN.3_1,Oulu,0.014169999999999999,0.13572,full_february,DAY_OF_WEEK
2020-03-13,FIN,GADM,FIN.3_1,Oulu,-0.04843,0.14003,full_february,DAY_OF_WEEK
2020-03-14,FIN,GADM,FIN.3_1,Oulu,-0.08037000000000001,0.20835,full_february,DAY_OF_WEEK
2020-03-15,FIN,GADM,FIN.3_1,Oulu,-0.12547,0.26541,full_february,DAY_OF_WEEK
2020-03-16,FIN,GADM,FIN.3_1,Oulu,-0.061720000000000004,0.17524,full_february,DAY_OF_WEEK
2020-03-17,FIN,GADM,FIN.3_1,Oulu,-0.11775,0.19559,full_february,DAY_OF_WEEK
2020-03-18,FIN,GADM,FIN.3_1,Oulu,-0.11832999999999999,0.19552999999999998,full_february,DAY_OF_WEEK
2020-03-19,FIN,GADM,FIN.3_1,Oulu,-0.14124,0.20346,full_february,DAY_OF_WEEK
2020-03-20,FIN,GADM,FIN.3_1,Oulu,-0.17225,0.18880999999999998,full_february,DAY_OF_WEEK
2020-03-21,FIN,GADM,FIN.3_1,Oulu,-0.16517,0.23475,full_february,DAY_OF_WEEK
2020-03-22,FIN,GADM,FIN.3_1,Oulu,-0.19675,0.28926999999999997,full_february,DAY_OF_WEEK
2020-03-23,FIN,GADM,FIN.3_1,Oulu,-0.17063,0.21993000000000001,full_february,DAY_OF_WEEK
2020-03-24,FIN,GADM,FIN.3_1,Oulu,-0.16069,0.22346,full_february,DAY_OF_WEEK
2020-03-25,FIN,GADM,FIN.3_1,Oulu,-0.20635,0.23768000000000003,full_february,DAY_OF_WEEK
2020-03-26,FIN,GADM,FIN.3_1,Oulu,-0.11963,0.20885,full_february,DAY_OF_WEEK
2020-03-27,FIN,GADM,FIN.3_1,Oulu,-0.19244,0.2028,full_february,DAY_OF_WEEK
2020-03-28,FIN,GADM,FIN.3_1,Oulu,-0.24713000000000002,0.26499,full_february,DAY_OF_WEEK
2020-03-29,FIN,GADM,FIN.3_1,Oulu,-0.20615,0.2924,full_february,DAY_OF_WEEK
2020-03-30,FIN,GADM,FIN.3_1,Oulu,-0.15447,0.22199000000000002,full_february,DAY_OF_WEEK
2020-03-31,FIN,GADM,FIN.3_1,Oulu,-0.23653000000000002,0.25788,full_february,DAY_OF_WEEK
2020-04-01,FIN,GADM,FIN.3_1,Oulu,-0.16677999999999998,0.22758,full_february,DAY_OF_WEEK
2020-04-02,FIN,GADM,FIN.3_1,Oulu,-0.18155,0.23118000000000002,full_february,DAY_OF_WEEK
2020-04-03,FIN,GADM,FIN.3_1,Oulu,-0.23501,0.22165,full_february,DAY_OF_WEEK
2020-04-04,FIN,GADM,FIN.3_1,Oulu,-0.20676999999999998,0.24856,full_february,DAY_OF_WEEK
2020-04-05,FIN,GADM,FIN.3_1,Oulu,-0.16535999999999998,0.2734,full_february,DAY_OF_WEEK
2020-04-06,FIN,GADM,FIN.3_1,Oulu,-0.16191,0.23473000000000002,full_february,DAY_OF_WEEK
2020-04-07,FIN,GADM,FIN.3_1,Oulu,-0.13278,0.21763000000000002,full_february,DAY_OF_WEEK
2020-04-08,FIN,GADM,FIN.3_1,Oulu,-0.11473,0.20446,full_february,DAY_OF_WEEK
2020-04-09,FIN,GADM,FIN.3_1,Oulu,-0.08091,0.2005,full_february,DAY_OF_WEEK
2020-04-10,FIN,GADM,FIN.3_1,Oulu,-0.30113,0.26056,full_february,DAY_OF_WEEK
2020-04-11,FIN,GADM,FIN.3_1,Oulu,-0.19244,0.24155,full_february,DAY_OF_WEEK
2020-04-12,FIN,GADM,FIN.3_1,Oulu,-0.32349,0.33866,full_february,DAY_OF_WEEK
2020-04-13,FIN,GADM,FIN.3_1,Oulu,-0.34349,0.31346999999999997,full_february,DAY_OF_WEEK
2020-04-14,FIN,GADM,FIN.3_1,Oulu,-0.12127,0.21420999999999998,full_february,DAY_OF_WEEK
2020-04-15,FIN,GADM,FIN.3_1,Oulu,-0.17045,0.23872,full_february,DAY_OF_WEEK
2020-04-16,FIN,GADM,FIN.3_1,Oulu,-0.10442,0.20484000000000002,full_february,DAY_OF_WEEK
2020-04-17,FIN,GADM,FIN.3_1,Oulu,-0.21758000000000002,0.21006,full_february,DAY_OF_WEEK
2020-04-18,FIN,GADM,FIN.3_1,Oulu,-0.2354,0.26295999999999997,full_february,DAY_OF_WEEK
2020-04-19,FIN,GADM,FIN.3_1,Oulu,-0.11731,0.26846,full_february,DAY_OF_WEEK
2020-04-20,FIN,GADM,FIN.3_1,Oulu,-0.09382,0.20228,full_february,DAY_OF_WEEK
2020-04-21,FIN,GADM,FIN.3_1,Oulu,-0.0576,0.19783,full_february,DAY_OF_WEEK
2020-04-22,FIN,GADM,FIN.3_1,Oulu,-0.07567,0.19860999999999998,full_february,DAY_OF_WEEK
2020-04-23,FIN,GADM,FIN.3_1,Oulu,-0.08722,0.20012,full_february,DAY_OF_WEEK
2020-04-24,FIN,GADM,FIN.3_1,Oulu,-0.15342999999999998,0.20025,full_february,DAY_OF_WEEK
2020-04-25,FIN,GADM,FIN.3_1,Oulu,-0.19188,0.25149,full_february,DAY_OF_WEEK
2020-04-26,FIN,GADM,FIN.3_1,Oulu,-0.13984000000000002,0.28187,full_february,DAY_OF_WEEK
2020-04-27,FIN,GADM,FIN.3_1,Oulu,-0.10345,0.20699,full_february,DAY_OF_WEEK
2020-04-28,FIN,GADM,FIN.3_1,Oulu,-0.10228,0.21211999999999998,full_february,DAY_OF_WEEK
2020-04-29,FIN,GADM,FIN.3_1,Oulu,-0.04193,0.19102,full_february,DAY_OF_WEEK
2020-04-30,FIN,GADM,FIN.3_1,Oulu,0.00324,0.17264000000000002,full_february,DAY_OF_WEEK
2020-05-01,FIN,GADM,FIN.3_1,Oulu,-0.23751999999999998,0.24206,full_february,DAY_OF_WEEK
2020-05-02,FIN,GADM,FIN.3_1,Oulu,-0.18331,0.25144,full_february,DAY_OF_WEEK
2020-05-03,FIN,GADM,FIN.3_1,Oulu,-0.13074000000000002,0.27493,full_february,DAY_OF_WEEK
2020-05-04,FIN,GADM,FIN.3_1,Oulu,-0.01566,0.182,full_february,DAY_OF_WEEK
2020-05-05,FIN,GADM,FIN.3_1,Oulu,-0.0015,0.17582,full_february,DAY_OF_WEEK
2020-05-06,FIN,GADM,FIN.3_1,Oulu,-0.050480000000000004,0.18848,full_february,DAY_OF_WEEK
2020-05-07,FIN,GADM,FIN.3_1,Oulu,-0.02433,0.16668,full_february,DAY_OF_WEEK
2020-05-08,FIN,GADM,FIN.3_1,Oulu,-0.04066,0.16869,full_february,DAY_OF_WEEK
2020-05-09,FIN,GADM,FIN.3_1,Oulu,-0.09294,0.22316,full_february,DAY_OF_WEEK
2020-05-10,FIN,GADM,FIN.3_1,Oulu,-0.08459,0.24815,full_february,DAY_OF_WEEK
2020-05-11,FIN,GADM,FIN.3_1,Oulu,-0.12875,0.21341,full_february,DAY_OF_WEEK
2020-05-12,FIN,GADM,FIN.3_1,Oulu,0.00054,0.18077000000000001,full_february,DAY_OF_WEEK
2020-05-13,FIN,GADM,FIN.3_1,Oulu,0.01908,0.16698,full_february,DAY_OF_WEEK
2020-05-14,FIN,GADM,FIN.3_1,Oulu,0.01009,0.16951,full_february,DAY_OF_WEEK
2020-05-15,FIN,GADM,FIN.3_1,Oulu,-0.036410000000000005,0.16134,full_february,DAY_OF_WEEK
2020-05-16,FIN,GADM,FIN.3_1,Oulu,-0.08441,0.21827,full_february,DAY_OF_WEEK
2020-05-17,FIN,GADM,FIN.3_1,Oulu,-0.03948,0.24005,full_february,DAY_OF_WEEK
2020-05-18,FIN,GADM,FIN.3_1,Oulu,0.03175,0.16757,full_february,DAY_OF_WEEK
2020-05-19,FIN,GADM,FIN.3_1,Oulu,0.00487,0.17528,full_february,DAY_OF_WEEK
2020-05-20,FIN,GADM,FIN.3_1,Oulu,0.061860000000000005,0.15527,full_february,DAY_OF_WEEK
2020-05-21,FIN,GADM,FIN.3_1,Oulu,-0.07212,0.21422,full_february,DAY_OF_WEEK
2020-05-22,FIN,GADM,FIN.3_1,Oulu,0.013630000000000001,0.15361,full_february,DAY_OF_WEEK
2020-05-23,FIN,GADM,FIN.3_1,Oulu,0.00948,0.18216,full_february,DAY_OF_WEEK
2020-05-24,FIN,GADM,FIN.3_1,Oulu,0.11917,0.20626999999999998,full_february,DAY_OF_WEEK
2020-05-25,FIN,GADM,FIN.3_1,Oulu,0.10314000000000001,0.14499,full_february,DAY_OF_WEEK
2020-05-26,FIN,GADM,FIN.3_1,Oulu,0.12725,0.14285,full_february,DAY_OF_WEEK
2020-05-27,FIN,GADM,FIN.3_1,Oulu,0.034,0.16684000000000002,full_february,DAY_OF_WEEK
2020-05-28,FIN,GADM,FIN.3_1,Oulu,0.05558,0.15372,full_february,DAY_OF_WEEK
2020-05-29,FIN,GADM,FIN.3_1,Oulu,0.04912,0.1418,full_february,DAY_OF_WEEK
2020-05-30,FIN,GADM,FIN.3_1,Oulu,0.06197999999999999,0.17764000000000002,full_february,DAY_OF_WEEK
2020-05-31,FIN,GADM,FIN.3_1,Oulu,0.0931,0.20631,full_february,DAY_OF_WEEK
2020-06-01,FIN,GADM,FIN.3_1,Oulu,0.1515,0.13625,full_february,DAY_OF_WEEK
2020-06-02,FIN,GADM,FIN.3_1,Oulu,0.16666,0.13602999999999998,full_february,DAY_OF_WEEK
2020-06-03,FIN,GADM,FIN.3_1,Oulu,0.12618,0.14134000000000002,full_february,DAY_OF_WEEK
2020-06-04,FIN,GADM,FIN.3_1,Oulu,0.12942,0.13541,full_february,DAY_OF_WEEK
2020-06-05,FIN,GADM,FIN.3_1,Oulu,0.02671,0.14222,full_february,DAY_OF_WEEK
2020-06-06,FIN,GADM,FIN.3_1,Oulu,0.020130000000000002,0.17847000000000002,full_february,DAY_OF_WEEK
2020-06-07,FIN,GADM,FIN.3_1,Oulu,0.00424,0.2224,full_february,DAY_OF_WEEK
2020-06-08,FIN,GADM,FIN.3_1,Oulu,0.11402999999999999,0.1456,full_february,DAY_OF_WEEK
2020-06-09,FIN,GADM,FIN.3_1,Oulu,0.13321,0.14395,full_february,DAY_OF_WEEK
2020-06-10,FIN,GADM,FIN.3_1,Oulu,0.12922,0.14167000000000002,full_february,DAY_OF_WEEK
2020-06-11,FIN,GADM,FIN.3_1,Oulu,0.14001,0.13491,full_february,DAY_OF_WEEK
2020-06-12,FIN,GADM,FIN.3_1,Oulu,0.09573,0.12943,full_february,DAY_OF_WEEK
2020-06-13,FIN,GADM,FIN.3_1,Oulu,0.11656,0.15635,full_february,DAY_OF_WEEK
2020-06-14,FIN,GADM,FIN.3_1,Oulu,0.21122,0.17237,full_february,DAY_OF_WEEK
2020-06-15,FIN,GADM,FIN.3_1,Oulu,0.16832,0.13480999999999999,full_february,DAY_OF_WEEK
2020-06-16,FIN,GADM,FIN.3_1,Oulu,0.16849,0.13782,full_february,DAY_OF_WEEK
2020-06-17,FIN,GADM,FIN.3_1,Oulu,0.19898,0.12889,full_february,DAY_OF_WEEK
2020-06-18,FIN,GADM,FIN.3_1,Oulu,0.19087,0.13280999999999998,full_february,DAY_OF_WEEK
2020-06-19,FIN,GADM,FIN.3_1,Oulu,-0.11560999999999999,0.16885999999999998,full_february,DAY_OF_WEEK
